"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"720","RT @Aadhavan_memes: Kollywood 100cr Hero's Still 2021<U+0001F4A5><U+0001F609>
#Rajini
#Kamal
#Suriya
#Vijay
#Ajith
#Vikram
#Karthi 

I expecting next generation…",FALSE,0,NA,2021-01-17 10:19:57,FALSE,NA,"1350749693643431936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheenSiraji",124,TRUE,FALSE,NA,NA
"721","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 10:13:00,FALSE,NA,"1350747946963267586",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anjankumaran",62,TRUE,FALSE,NA,NA
"722","RT @Praveen_RMM: ""Fitness nu sonna udane vandhittaaru paarunga"" says Cho. And there is our #Thalaivar #Superstar #Rajinikanth's entry in on…",FALSE,0,NA,2021-01-17 10:10:34,FALSE,NA,"1350747332090892288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NellaiShanmugam",131,TRUE,FALSE,NA,NA
"723","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 10:07:35,FALSE,NA,"1350746581289484289",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","krupanandan_d",62,TRUE,FALSE,NA,NA
"724","Most Viewed &amp; Liked Title Motion Poster #Annaatthe

https://t.co/cbMu8beR50

#Annaatthe #Rajini https://t.co/C93lr8Ol2x",FALSE,1,NA,2021-01-17 10:04:28,FALSE,NA,"1350745798162616322",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BAASHA92932942",1,FALSE,FALSE,NA,NA
"725","RT @Aadhavan_memes: Kollywood 100cr Hero's Still 2021<U+0001F4A5><U+0001F609>
#Rajini
#Kamal
#Suriya
#Vijay
#Ajith
#Vikram
#Karthi 

I expecting next generation…",FALSE,0,NA,2021-01-17 10:03:03,FALSE,NA,"1350745441084739590",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karthik44990980",124,TRUE,FALSE,NA,NA
"726","RT @PrithivirajK89: #Rajini At age 25- Introduced by KB sir
#Vijay At age 18 introduced by SAC

#R after first 3 movies committed with othe…",FALSE,0,NA,2021-01-17 10:03:01,FALSE,NA,"1350745433035792385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uwontknowmeh",85,TRUE,FALSE,NA,NA
"727","RT @Aadhavan_memes: Kollywood 100cr Hero's Still 2021<U+0001F4A5><U+0001F609>
#Rajini
#Kamal
#Suriya
#Vijay
#Ajith
#Vikram
#Karthi 

I expecting next generation…",FALSE,0,NA,2021-01-17 10:02:50,FALSE,NA,"1350745386005139456",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Suriyaanna007",124,TRUE,FALSE,NA,NA
"728","RT @devashak: Firm believer #Thalaivar #Rajinikanth is God’s child.
He is a sidhar, mahaan.
Imagine after starting party #AJStalin &amp; a few…",FALSE,0,NA,2021-01-17 10:01:50,FALSE,NA,"1350745135395471363",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SanthoshRaman6",31,TRUE,FALSE,NA,NA
"729","RT @devashak: Firm believer #Thalaivar #Rajinikanth is God’s child.
He is a sidhar, mahaan.
Imagine after starting party #AJStalin &amp; a few…",FALSE,0,NA,2021-01-17 10:01:01,FALSE,NA,"1350744927504789504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mari_19808",31,TRUE,FALSE,NA,NA
"730","RT @Aadhavan_memes: Kollywood 100cr Hero's Still 2021<U+0001F4A5><U+0001F609>
#Rajini
#Kamal
#Suriya
#Vijay
#Ajith
#Vikram
#Karthi 

I expecting next generation…",FALSE,0,NA,2021-01-17 10:01:00,FALSE,NA,"1350744924124135426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_SivaVenkat",124,TRUE,FALSE,NA,NA
"731","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 09:59:59,FALSE,NA,"1350744667621494786",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnnamalaiP2",62,TRUE,FALSE,NA,NA
"732","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-17 09:58:36,FALSE,NA,"1350744321109106688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","its_surya__",492,TRUE,FALSE,NA,NA
"733","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 09:54:53,FALSE,NA,"1350743386672648193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MadanagopalP",62,TRUE,FALSE,NA,NA
"734","RT @Aadhavan_memes: Kollywood 100cr Hero's Still 2021<U+0001F4A5><U+0001F609>
#Rajini
#Kamal
#Suriya
#Vijay
#Ajith
#Vikram
#Karthi 

I expecting next generation…",FALSE,0,NA,2021-01-17 09:54:48,FALSE,NA,"1350743367097876489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johnpet143",124,TRUE,FALSE,NA,NA
"735","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 09:54:41,FALSE,NA,"1350743336848564226",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jebasingh_S007",62,TRUE,FALSE,NA,NA
"736","RT @Praveen_RMM: ""Fitness nu sonna udane vandhittaaru paarunga"" says Cho. And there is our #Thalaivar #Superstar #Rajinikanth's entry in on…",FALSE,0,NA,2021-01-17 09:53:34,FALSE,NA,"1350743056283127809",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mugundhans1010",131,TRUE,FALSE,NA,NA
"737","So #MakkalSevaiKatchi started by #AJStalin based on advice by #Thalaivar #Rajinikanth .
Again clearly implying that… https://t.co/HEKJYuVhbE",FALSE,4,NA,2021-01-17 09:53:01,TRUE,NA,"1350742914335346690",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","devashak",0,FALSE,FALSE,NA,NA
"738","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 09:50:54,FALSE,NA,"1350742384951189505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Iam_Arulmurugan",62,TRUE,FALSE,NA,NA
"739","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 09:44:18,FALSE,NA,"1350740724740812800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anandhrajini",62,TRUE,FALSE,NA,NA
"740","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-17 09:42:10,FALSE,NA,"1350740187500843010",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amulraj1999",492,TRUE,FALSE,NA,NA
"741","RT @Kollywoodcinma: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
- #ThalaAjith -8
• #Suriya - 7
• #Vijay      - 6
•…",FALSE,0,NA,2021-01-17 09:40:40,FALSE,NA,"1350739806322454528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amulraj1999",59,TRUE,FALSE,NA,NA
"742","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 09:40:25,FALSE,NA,"1350739746813669379",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Voters234",62,TRUE,FALSE,NA,NA
"743","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 09:39:31,FALSE,NA,"1350739516877807617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Somnath415",62,TRUE,FALSE,NA,NA
"744","RT @devashak: Firm believer #Thalaivar #Rajinikanth is God’s child.
He is a sidhar, mahaan.
Imagine after starting party #AJStalin &amp; a few…",FALSE,0,NA,2021-01-17 09:32:38,FALSE,NA,"1350737785808818177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sibhitweets",31,TRUE,FALSE,NA,NA
"745","RT @PrithivirajK89: #Rajini At age 25- Introduced by KB sir
#Vijay At age 18 introduced by SAC

#R after first 3 movies committed with othe…",FALSE,0,NA,2021-01-17 09:27:52,FALSE,NA,"1350736586900533250",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RajiniNarayana4",85,TRUE,FALSE,NA,NA
"746","RT @PrithivirajK89: #Rajini At age 25- Introduced by KB sir
#Vijay At age 18 introduced by SAC

#R after first 3 movies committed with othe…",FALSE,0,NA,2021-01-17 09:25:56,FALSE,NA,"1350736099639918593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rocky_Off0",85,TRUE,FALSE,NA,NA
"747","RT @Aadhavan_memes: Kollywood 100cr Hero's Still 2021<U+0001F4A5><U+0001F609>
#Rajini
#Kamal
#Suriya
#Vijay
#Ajith
#Vikram
#Karthi 

I expecting next generation…",FALSE,0,NA,2021-01-17 09:22:46,FALSE,NA,"1350735305591185411",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chinnu_Vfc",124,TRUE,FALSE,NA,NA
"748","RT @PrithivirajK89: #Rajini At age 25- Introduced by KB sir
#Vijay At age 18 introduced by SAC

#R after first 3 movies committed with othe…",FALSE,0,NA,2021-01-17 09:19:57,FALSE,NA,"1350734593842835458",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arabianstrong1",85,TRUE,FALSE,NA,NA
"749","RT @AazimKassim: #ThalaivarThalapathyBond <U+0001F970> - Fan Boy 
- 1st THEATRE Eruption Moment <U+0001F525> in 18 yr old @actorvijay Career ! 

- VOLUME MAXX (1…",FALSE,0,NA,2021-01-17 09:19:53,FALSE,NA,"1350734579766755328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","antony_garrison",95,TRUE,FALSE,NA,NA
"750","RT @devashak: Firm believer #Thalaivar #Rajinikanth is God’s child.
He is a sidhar, mahaan.
Imagine after starting party #AJStalin &amp; a few…",FALSE,0,NA,2021-01-17 09:19:33,FALSE,NA,"1350734493506654208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VidTamil",31,TRUE,FALSE,NA,NA
"751","RT @Cinebab: Current TOP STARS in Kollywood!

1) #ThalapathyVijay
2) #Rajini
3) #Ajith
4) #Dhanush
5) #Vikram
6) #KamalHaasan
7) #Karthi
8)…",FALSE,0,NA,2021-01-17 09:18:41,FALSE,NA,"1350734277068001283",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KannanSmr",1774,TRUE,FALSE,NA,NA
"752","RT @devashak: Firm believer #Thalaivar #Rajinikanth is God’s child.
He is a sidhar, mahaan.
Imagine after starting party #AJStalin &amp; a few…",FALSE,0,NA,2021-01-17 09:16:21,FALSE,NA,"1350733690918211584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MPrabhu67",31,TRUE,FALSE,NA,NA
"753","RT @devashak: Epadi da.
Life long we have been screaming &amp; you guys also saying #Rajini #Rajini .
Now you guys have to scream Stalin, Udaya…",FALSE,0,NA,2021-01-17 09:16:15,FALSE,NA,"1350733665458769920",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pearlmeenal",1,TRUE,FALSE,NA,NA
"754","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-17 09:15:54,FALSE,NA,"1350733574832578560",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SuriyaV28614957",215,TRUE,FALSE,NA,NA
"755","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-17 09:15:36,FALSE,NA,"1350733501310656512",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SuriyaV28614957",492,TRUE,FALSE,NA,NA
"756","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 09:14:01,FALSE,NA,"1350733100376997888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Suryakumar_N_97",62,TRUE,FALSE,NA,NA
"757","Epadi da.
Life long we have been screaming &amp; you guys also saying #Rajini #Rajini .
Now you guys have to scream Sta… https://t.co/Vap2p651tH",FALSE,6,NA,2021-01-17 09:13:34,TRUE,NA,"1350732988770750468",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","devashak",1,FALSE,FALSE,NA,NA
"758","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 09:10:32,FALSE,NA,"1350732224992198662",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DavisJo68929472",62,TRUE,FALSE,NA,NA
"759","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 09:09:02,FALSE,NA,"1350731845701308417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Narayan27889752",62,TRUE,FALSE,NA,NA
"760","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 09:06:42,FALSE,NA,"1350731258796511233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prjaishankar",62,TRUE,FALSE,NA,NA
"761","RT @Kollywoodcinma: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
- #ThalaAjith -8
• #Suriya - 7
• #Vijay      - 6
•…",FALSE,0,NA,2021-01-17 09:05:54,FALSE,NA,"1350731058388496384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prakash34233562",59,TRUE,FALSE,NA,NA
"762","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 09:05:44,FALSE,NA,"1350731018978803715",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dangerside2",62,TRUE,FALSE,NA,NA
"763","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 09:04:46,FALSE,NA,"1350730775050682369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thalaivarway",62,TRUE,FALSE,NA,NA
"764","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 09:03:01,FALSE,NA,"1350730334082527238",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MPrabhu67",62,TRUE,FALSE,NA,NA
"765","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 09:01:55,FALSE,NA,"1350730058508300289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","curioussarath",62,TRUE,FALSE,NA,NA
"766","RT @devashak: Firm believer #Thalaivar #Rajinikanth is God’s child.
He is a sidhar, mahaan.
Imagine after starting party #AJStalin &amp; a few…",FALSE,0,NA,2021-01-17 09:00:21,FALSE,NA,"1350729662662496257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sivag_9840",31,TRUE,FALSE,NA,NA
"767","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 08:59:57,FALSE,NA,"1350729562338992128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seenivasjeyaraj",62,TRUE,FALSE,NA,NA
"768","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-17 08:59:47,FALSE,NA,"1350729518974074880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","impressahamed",492,TRUE,FALSE,NA,NA
"769","RT @devashak: Firm believer #Thalaivar #Rajinikanth is God’s child.
He is a sidhar, mahaan.
Imagine after starting party #AJStalin &amp; a few…",FALSE,0,NA,2021-01-17 08:59:02,FALSE,NA,"1350729329974550530",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MagyMagesh1",31,TRUE,FALSE,NA,NA
"770","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 08:58:29,FALSE,NA,"1350729194251030528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arcc1",62,TRUE,FALSE,NA,NA
"771","RT @PrithivirajK89: #Rajini At age 25- Introduced by KB sir
#Vijay At age 18 introduced by SAC

#R after first 3 movies committed with othe…",FALSE,0,NA,2021-01-17 08:57:49,FALSE,NA,"1350729026285961219",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ananth243",85,TRUE,FALSE,NA,NA
"772","Firm believer #Thalaivar #Rajinikanth is God’s child.
He is a sidhar, mahaan.
Imagine after starting party… https://t.co/JJPVKQBQ1M",FALSE,110,NA,2021-01-17 08:57:31,TRUE,NA,"1350728949773451265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","devashak",31,FALSE,FALSE,NA,NA
"773","RT @Aadhavan_memes: Kollywood 100cr Hero's Still 2021<U+0001F4A5><U+0001F609>
#Rajini
#Kamal
#Suriya
#Vijay
#Ajith
#Vikram
#Karthi 

I expecting next generation…",FALSE,0,NA,2021-01-17 08:57:00,FALSE,NA,"1350728819347398657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AshokKu05417463",124,TRUE,FALSE,NA,NA
"774","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 08:55:40,FALSE,NA,"1350728482775470086",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KuttyChandran2",62,TRUE,FALSE,NA,NA
"775","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 08:54:56,FALSE,NA,"1350728301002723328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Albert66400193",62,TRUE,FALSE,NA,NA
"776","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 08:54:42,FALSE,NA,"1350728238474018817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ganesh1387",62,TRUE,FALSE,NA,NA
"777","RT @devashak: #AJStalin &amp; a few other district secretaries leaving #Rajinikanth &amp; joining droghi #Dmk.
Sad day for #RajiniMakkalMandram .
T…",FALSE,0,NA,2021-01-17 08:54:23,FALSE,NA,"1350728159163940864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mari_19808",62,TRUE,FALSE,NA,NA
